headline,year,date,source,phrase,date_parsed,month,month_year,month_year_parsed
"Carroll Kilpatrick Dies; White House Reporter for Post: Former Post Reporter Carroll Kilpatrick, 70, Dies of a Heart Attack",1984,1984-03-25 00:00:00,WaPo,house,1984-03-25T05:00Z,3,Mar 1984,1984-03-01T05:00Z
"Carroll Kilpatrick Dies; White House Reporter for Post: Former Post Reporter Carroll Kilpatrick, 70, Dies of a Heart Attack",1984,1984-03-25 00:00:00,WaPo,white,1984-03-25T05:00Z,3,Mar 1984,1984-03-01T05:00Z
"Carroll Kilpatrick Dies; White House Reporter for Post: Former Post Reporter Carroll Kilpatrick, 70, Dies of a Heart Attack",1984,1984-03-25 00:00:00,WaPo,white house,1984-03-25T05:00Z,3,Mar 1984,1984-03-01T05:00Z
"Carroll Kilpatrick Dies; White House Reporter for Post: Former Post Reporter Carroll Kilpatrick, 70, Dies of a Heart Attack",1984,1984-03-25 00:00:00,WaPo,dies,1984-03-25T05:00Z,3,Mar 1984,1984-03-01T05:00Z
Watergate Prosecutor Calls Meese Unfit,1984,1984-03-25T00:00:00.000000000,LAT,prosecutor,1984-03-25T05:00Z,3,Mar 1984,1984-03-01T05:00Z
Watergate Trial Lawyer Named to Meese Probe:,1984,1984-04-03T00:00:00.000000000,LAT,trial,1984-04-03T05:00Z,4,Apr 1984,1984-04-01T05:00Z
Would Have Destroyed Tapes if Not for Lawyers: Nixon Calls Watergate Highest Stupidity,1984,1984-04-06T00:00:00.000000000,LAT,nixon,1984-04-06T05:00Z,4,Apr 1984,1984-04-01T05:00Z
HOWARD ROSENBERG: THIS TIME NIXON FACES A FRIENDLY INTERVIEWER,1984,1984-04-06T00:00:00.000000000,LAT,nixon,1984-04-06T05:00Z,4,Apr 1984,1984-04-01T05:00Z
"NIXON, IN T.V. TALK, SHUNS WATERGATE APOLOGY",1984,1984-04-06T05:00:00.000000000,NYT,watergate,1984-04-06T05:00Z,4,Apr 1984,1984-04-01T05:00Z
Would Have Destroyed Tapes if Not for Lawyers: Nixon Calls Watergate Highest Stupidity,1984,1984-04-06T00:00:00.000000000,LAT,watergate,1984-04-06T05:00Z,4,Apr 1984,1984-04-01T05:00Z
Would Have Destroyed Tapes if Not for Lawyers: Nixon Calls Watergate Highest Stupidity,1984,1984-04-06T00:00:00.000000000,LAT,tapes,1984-04-06T05:00Z,4,Apr 1984,1984-04-01T05:00Z
STATE WEIGHS ITS ROLE IN METRO-NORTH,1984,1984-04-08T05:00:00.000000000,NYT,role,1984-04-08T05:00Z,4,Apr 1984,1984-04-01T05:00Z
FORMER AIDE INTERVIEWS NIXON,1984,1984-04-09T05:00:00.000000000,NYT,aide,1984-04-09T05:00Z,4,Apr 1984,1984-04-01T05:00Z
Nixon's TV Interviews,1984,1984-04-16T00:00:00.000000000,LAT,tv,1984-04-16T05:00Z,4,Apr 1984,1984-04-01T05:00Z
Archibald Cox to Leave Harvard Law Faculty,1984,1984-04-19T05:00:00.000000000,NYT,law,1984-04-19T05:00Z,4,Apr 1984,1984-04-01T05:00Z
Business 'Would Grind to Halt' Without Them: Couriers Have Key Role in Capital,1984,1984-04-26T00:00:00.000000000,LAT,role,1984-04-26T05:00Z,4,Apr 1984,1984-04-01T05:00Z
JUDGE CONSIDERS ROLE IN GOVERNMENT ETHICS CASE,1984,1984-04-28T05:00:00.000000000,NYT,role,1984-04-28T05:00Z,4,Apr 1984,1984-04-01T05:00Z
THE TRIAL THAT HELD CHINA IN THRALL,1984,1984-04-29T00:00:00.000000000,LAT,trial,1984-04-29T05:00Z,4,Apr 1984,1984-04-01T05:00Z
S.E.C. Case Welcomed By Carter,1984,1984-05-04T05:00:00.000000000,NYT,case,1984-05-04T04:00Z,5,May 1984,1984-05-01T04:00Z
U.S. JUDGE ORDERS A SPECIAL INQUIRY INTO '80 CAMPAIGN,1984,1984-05-15T05:00:00.000000000,NYT,inquiry,1984-05-15T04:00Z,5,May 1984,1984-05-01T04:00Z
U.S. JUDGE ORDERS A SPECIAL INQUIRY INTO '80 CAMPAIGN,1984,1984-05-15T05:00:00.000000000,NYT,judge,1984-05-15T04:00Z,5,May 1984,1984-05-01T04:00Z
ON LANGUAGE ; That Says It All,1984,1984-05-20T05:00:00.000000000,NYT,says,1984-05-20T04:00Z,5,May 1984,1984-05-01T04:00Z
"FEDERAL JUDGE GEORGE HART, PRESIDED OVER POLITICAL CASES",1984,1984-05-22T05:00:00.000000000,NYT,political,1984-05-22T04:00Z,5,May 1984,1984-05-01T04:00Z
"FEDERAL JUDGE GEORGE HART, PRESIDED OVER POLITICAL CASES",1984,1984-05-22T05:00:00.000000000,NYT,judge,1984-05-22T04:00Z,5,May 1984,1984-05-01T04:00Z
Senior Federal Judge George Hart Jr. Dies,1984,1984-05-22T00:00:00.000000000,LAT,judge,1984-05-22T04:00Z,5,May 1984,1984-05-01T04:00Z
Lights Go Out at Watergate During Visit by Reagans,1984,1984-05-25T00:00:00.000000000,LAT,watergate,1984-05-25T04:00Z,5,May 1984,1984-05-01T04:00Z
Where's Law Enforcement?,1984,1984-05-26T05:00:00.000000000,NYT,law,1984-05-26T04:00Z,5,May 1984,1984-05-01T04:00Z
"POLITICALLY, THE BRIEFING BOOK STILL NAGS THE WHITE HOUSE",1984,1984-05-27T05:00:00.000000000,NYT,white,1984-05-27T04:00Z,5,May 1984,1984-05-01T04:00Z
Evidence of a Crime Distinguishes Watergate From Debate Case,1984,1984-05-29 00:00:00,WaPo,watergate,1984-05-29T04:00Z,5,May 1984,1984-05-01T04:00Z
Briefing-Papers Scandal Is a Non-Watergate Phony,1984,1984-05-29T00:00:00.000000000,LAT,scandal,1984-05-29T04:00Z,5,May 1984,1984-05-01T04:00Z
NEWS MEDIA AND GRENADA: REPORT IS DUE,1984,1984-06-03T05:00:00.000000000,NYT,report,1984-06-03T04:00Z,6,Jun 1984,1984-06-01T04:00Z
"Nixon Tapes Not Subject to Information Act, Judge Says",1984,1984-06-08T00:00:00.000000000,LAT,tapes,1984-06-08T04:00Z,6,Jun 1984,1984-06-01T04:00Z
"Nixon Tapes Not Subject to Information Act, Judge Says",1984,1984-06-08T00:00:00.000000000,LAT,judge,1984-06-08T04:00Z,6,Jun 1984,1984-06-01T04:00Z
Release of Nixon Transcripts Denied,1984,1984-06-09 00:00:00,WaPo,nixon,1984-06-09T04:00Z,6,Jun 1984,1984-06-01T04:00Z
Nixon's Tapes to Stay Closed,1984,1984-06-09T05:00:00.000000000,NYT,tapes,1984-06-09T04:00Z,6,Jun 1984,1984-06-01T04:00Z
Nixon Tapes Ruled Exempt From Information Act,1984,1984-06-09T00:00:00.000000000,LAT,tapes,1984-06-09T04:00Z,6,Jun 1984,1984-06-01T04:00Z
Senator Seeks Accounting of Justice System: Ex-Watergate Prosecutor Hired for D.C. Inquiry Senator Seeks Accounting Of District Justice System,1984,1984-06-20 00:00:00,WaPo,inquiry,1984-06-20T04:00Z,6,Jun 1984,1984-06-01T04:00Z
Senator Seeks Accounting of Justice System: Ex-Watergate Prosecutor Hired for D.C. Inquiry Senator Seeks Accounting Of District Justice System,1984,1984-06-20 00:00:00,WaPo,prosecutor,1984-06-20T04:00Z,6,Jun 1984,1984-06-01T04:00Z
JUDGES HEAR CASE ON 1980 CAMPAIGN DOCUMENTS,1984,1984-06-21T05:00:00.000000000,NYT,case,1984-06-21T04:00Z,6,Jun 1984,1984-06-01T04:00Z
JUDGES HEAR CASE ON 1980 CAMPAIGN DOCUMENTS,1984,1984-06-21T05:00:00.000000000,NYT,campaign,1984-06-21T04:00Z,6,Jun 1984,1984-06-01T04:00Z
"Big M Trotters, Watergate Advance",1984,1984-06-23 00:00:00,WaPo,watergate,1984-06-23T04:00Z,6,Jun 1984,1984-06-01T04:00Z
ATTORNEY GENERAL'S POWER TO BAR SPECIAL COUNSEL UPHELD IN COURT,1984,1984-06-26T05:00:00.000000000,NYT,power,1984-06-26T04:00Z,6,Jun 1984,1984-06-01T04:00Z
"LILLIAN HELLMAN, PLAYWRIGHT, AUTHOR AND REBEL, DIES AT 79",1984,1984-07-01T05:00:00.000000000,NYT,dies,1984-07-01T04:00Z,7,Jul 1984,1984-07-01T04:00Z
Scholar Sees New Role For Vice Presidents,1984,1984-07-04T05:00:00.000000000,NYT,role,1984-07-04T04:00Z,7,Jul 1984,1984-07-01T04:00Z
"AFTER DECADE, NIXON IS GAINING FAVOR",1984,1984-08-05T05:00:00.000000000,NYT,nixon,1984-08-05T04:00Z,8,Aug 1984,1984-08-01T04:00Z
1974 NIXON HEARINGS,1984,1984-08-07T05:00:00.000000000,NYT,nixon,1984-08-07T04:00Z,8,Aug 1984,1984-08-01T04:00Z
"The Nixon Watchers: From Checkers to Watergate, Keeping Track of the Saga The Nixon Watchers",1984,1984-08-08 00:00:00,WaPo,nixon,1984-08-08T04:00Z,8,Aug 1984,1984-08-01T04:00Z
Decade After Nixon Quit: Watergate: Little Public Impact Seen,1984,1984-08-08T00:00:00.000000000,LAT,nixon,1984-08-08T04:00Z,8,Aug 1984,1984-08-01T04:00Z
Decade After Nixon Quit: Watergate: Little Public Impact Seen NIXON: Scandals Seen as Just a Blip to Public,1984,1984-08-08T00:00:00.000000000,LAT,nixon,1984-08-08T04:00Z,8,Aug 1984,1984-08-01T04:00Z
"10 Years Later, Watergate's Wake Lingers: A Decade Later, Ripples From Watergate Are Still Seeping Into Public Life",1984,1984-08-08 00:00:00,WaPo,watergate,1984-08-08T04:00Z,8,Aug 1984,1984-08-01T04:00Z
"10 Years Later, Watergate's Wake Lingers: A Decade Later, Ripples From Watergate Are Still Seeping Into Public Life",1984,1984-08-08 00:00:00,WaPo,public,1984-08-08T04:00Z,8,Aug 1984,1984-08-01T04:00Z
Decade After Nixon Quit: Watergate: Little Public Impact Seen,1984,1984-08-08T00:00:00.000000000,LAT,public,1984-08-08T04:00Z,8,Aug 1984,1984-08-01T04:00Z
Decade After Nixon Quit: Watergate: Little Public Impact Seen NIXON: Scandals Seen as Just a Blip to Public,1984,1984-08-08T00:00:00.000000000,LAT,public,1984-08-08T04:00Z,8,Aug 1984,1984-08-01T04:00Z
"10 Years Later, Watergate's Wake Lingers: A Decade Later, Ripples From Watergate Are Still Seeping Into Public Life",1984,1984-08-08 00:00:00,WaPo,years,1984-08-08T04:00Z,8,Aug 1984,1984-08-01T04:00Z
Was Watergate Really Such A Big Deal?,1984,1984-08-09 00:00:00,WaPo,watergate,1984-08-09T04:00Z,8,Aug 1984,1984-08-01T04:00Z
U.S. IS SAID TO PLAN INVESTIGATION OF HATFIELD'S ROLE ON OIL PIPELINE,1984,1984-08-09T05:00:00.000000000,NYT,role,1984-08-09T04:00Z,8,Aug 1984,1984-08-01T04:00Z
"10 Years After Watgergate, Nixon Foes Hold Reunion",1984,1984-08-10T05:00:00.000000000,NYT,nixon,1984-08-10T04:00Z,8,Aug 1984,1984-08-01T04:00Z
Richardson Says Favors Offered for Firing Cox,1984,1984-08-10 00:00:00,WaPo,says,1984-08-10T04:00Z,8,Aug 1984,1984-08-01T04:00Z
"10 Years After Watgergate, Nixon Foes Hold Reunion",1984,1984-08-10T05:00:00.000000000,NYT,years,1984-08-10T04:00Z,8,Aug 1984,1984-08-01T04:00Z
CAMPAIGN NOTES ; FORD BACKS RICHARDSON FOR THE U.S. SENATE,1984,1984-08-11T05:00:00.000000000,NYT,ford,1984-08-11T04:00Z,8,Aug 1984,1984-08-01T04:00Z
"Yes, Watergate Was a Big Deal",1984,1984-08-13 00:00:00,WaPo,watergate,1984-08-13T04:00Z,8,Aug 1984,1984-08-01T04:00Z
Up From Watergate: How the Republican Party rose from disgrace and defeat to a position of wealth and unity that the Democrats can only envy.,1984,1984-08-16 00:00:00,WaPo,democrats,1984-08-16T04:00Z,8,Aug 1984,1984-08-01T04:00Z
'There's a Little Nixon in All of Us',1984,1984-08-18T00:00:00.000000000,LAT,nixon,1984-08-18T04:00Z,8,Aug 1984,1984-08-01T04:00Z
SCRUNITY OF POLITICAL FIGURES' SPOUSES INCREASING,1984,1984-08-18T05:00:00.000000000,NYT,political,1984-08-18T04:00Z,8,Aug 1984,1984-08-01T04:00Z
FERRARO'S FINANCES: IS THE PRESS BEING FAIR?,1984,1984-08-24T05:00:00.000000000,NYT,press,1984-08-24T04:00Z,8,Aug 1984,1984-08-01T04:00Z
We Still Aren't Told Who Pays For Campaigns: Not disclosing backers is easy and legal Why Bother With Campaign Disclosure?,1984,1984-08-26 00:00:00,WaPo,campaign,1984-08-26T04:00Z,8,Aug 1984,1984-08-01T04:00Z
Bay State's Political Winds Shift Abruptly,1984,1984-09-16 00:00:00,WaPo,political,1984-09-16T04:00Z,9,Sep 1984,1984-09-01T04:00Z
RICHARDSON LOSES IN SENATE PRIMARY,1984,1984-09-19T05:00:00.000000000,NYT,senate,1984-09-19T04:00Z,9,Sep 1984,1984-09-01T04:00Z
MAJOR PARTIES WATCHING 7 HOUSE RACES IN STATE,1984,1984-09-23T05:00:00.000000000,NYT,house,1984-09-23T04:00Z,9,Sep 1984,1984-09-01T04:00Z
BOOK LINKS NIXON TO '72 WATERGATE BREAK-IN,1984,1984-09-24T05:00:00.000000000,NYT,nixon,1984-09-24T04:00Z,9,Sep 1984,1984-09-01T04:00Z
BOOK LINKS NIXON TO '72 WATERGATE BREAK-IN,1984,1984-09-24T05:00:00.000000000,NYT,watergate,1984-09-24T04:00Z,9,Sep 1984,1984-09-01T04:00Z
APOLITICAL SOURCE FOR A POLITICAL GAIN,1984,1984-09-24T05:00:00.000000000,NYT,political,1984-09-24T04:00Z,9,Sep 1984,1984-09-01T04:00Z
ETHICS PANEL VOTES DROP ITS INQUIRY ON HATFIELD,1984,1984-09-26T05:00:00.000000000,NYT,panel,1984-09-26T04:00Z,9,Sep 1984,1984-09-01T04:00Z
ETHICS PANEL VOTES DROP ITS INQUIRY ON HATFIELD,1984,1984-09-26T05:00:00.000000000,NYT,inquiry,1984-09-26T04:00Z,9,Sep 1984,1984-09-01T04:00Z
Gregory's New Diet: He Mixes Watergate With Health Promotion Gregory,1984,1984-10-03 00:00:00,WaPo,watergate,1984-10-03T04:00Z,10,Oct 1984,1984-10-01T04:00Z
FEDERAL JUDGE GETS 2 YEARS FOR EVADING INCOME TAXES,1984,1984-10-04T05:00:00.000000000,NYT,judge,1984-10-04T04:00Z,10,Oct 1984,1984-10-01T04:00Z
FEDERAL JUDGE GETS 2 YEARS FOR EVADING INCOME TAXES,1984,1984-10-04T05:00:00.000000000,NYT,years,1984-10-04T04:00Z,10,Oct 1984,1984-10-01T04:00Z
THE POLITICS OF BLAME,1984,1984-10-07T05:00:00.000000000,NYT,politics,1984-10-07T04:00Z,10,Oct 1984,1984-10-01T04:00Z
GEORGE BUSH - LOYALTY TO THE CAUSE,1984,1984-10-07T05:00:00.000000000,NYT,bush,1984-10-07T04:00Z,10,Oct 1984,1984-10-01T04:00Z
MIDWEST REPUBLICANS GET HELP FROM GOOD REAGAN SHOWING,1984,1984-10-16T05:00:00.000000000,NYT,reagan,1984-10-16T04:00Z,10,Oct 1984,1984-10-01T04:00Z
UPSTATE RACE FOR HOUSE: REAGAN IS THE KEY ISSUE,1984,1984-10-24T05:00:00.000000000,NYT,reagan,1984-10-24T04:00Z,10,Oct 1984,1984-10-01T04:00Z
TIME EDITOR SEES PERIL TO NATION IN LIBEL SUITS,1984,1984-11-16T05:00:00.000000000,NYT,nation,1984-11-16T05:00Z,11,Nov 1984,1984-11-01T05:00Z
A NATION HOOKED ON FOREIGN FUNDS,1984,1984-11-18T05:00:00.000000000,NYT,nation,1984-11-18T05:00Z,11,Nov 1984,1984-11-01T05:00Z
Cheerleading the Business Team: STAYING ON TOP The Business Case for a National Industrial Strategy By Kevin P. Phillips Random House. 171 pp. $15.95 Cheerleading The Business Team,1984,1984-11-25 00:00:00,WaPo,case,1984-11-25T05:00Z,11,Nov 1984,1984-11-01T05:00Z
"Mrs. Ferraro's Refrigerators The House Ethics Committee correctly concludes that Geraldine Ferraro had no right to withhold information about her husband's finances when she filed annual disclosure statements during her three terms in Congress. It turns out that, contrary to her claims last fall, their assets, liabilities and business dealings were extensively mingled. Had the committee rendered any other judgment it would have torn a huge loophole in the Ethics in Government Act.",1984,1984-12-06T05:00:00.000000000,NYT,house,1984-12-06T05:00Z,12,Dec 1984,1984-12-01T05:00Z
KEEPING POLITICS OUT OF THE COURT,1984,1984-12-09T05:00:00.000000000,NYT,politics,1984-12-09T05:00Z,12,Dec 1984,1984-12-01T05:00Z
BROADENED POWER GIVE FEDERAL BUDGET OFFICE CONTROLS OVER RULES,1984,1984-12-10T05:00:00.000000000,NYT,power,1984-12-10T05:00Z,12,Dec 1984,1984-12-01T05:00Z
COMMON CAUSE BIDS SENATE VOTE AGAINST MEESE,1984,1984-12-19T05:00:00.000000000,NYT,senate,1984-12-19T05:00Z,12,Dec 1984,1984-12-01T05:00Z
Cox Urges Senate Not to Confirm Meese,1984,1984-12-19T00:00:00.000000000,LAT,senate,1984-12-19T05:00Z,12,Dec 1984,1984-12-01T05:00Z
Nixon Tapes on the Move,1984,1984-12-27T05:00:00.000000000,NYT,tapes,1984-12-27T05:00Z,12,Dec 1984,1984-12-01T05:00Z
Democrats Oust Price as Military Panel Head : Desire for Effective Leadership in Arms Fights Outweighs House Tradition; Post Goes to Aspin,1985,1985-01-05T00:00:00.000000000,LAT,house,1985-01-05T05:00Z,1,Jan 1985,1985-01-01T05:00Z
Democrats Oust Price as Military Panel Head : Desire for Effective Leadership in Arms Fights Outweighs House Tradition; Post Goes to Aspin,1985,1985-01-05T00:00:00.000000000,LAT,panel,1985-01-05T05:00Z,1,Jan 1985,1985-01-01T05:00Z
Changing of the Guard for Orange County GOP : Party Grew in Numbers and Power Under Lois Lundberg’s Leadership : ORANGE COUNTY NEWSMAKER,1985,1985-01-07T00:00:00.000000000,LAT,gop,1985-01-07T05:00Z,1,Jan 1985,1985-01-01T05:00Z
Party Grew in Numbers and Power Under Lois Lundberg's Leadership,1985,1985-01-07T00:00:00.000000000,LAT,power,1985-01-07T05:00Z,1,Jan 1985,1985-01-01T05:00Z
Changing of the Guard for Orange County GOP : Party Grew in Numbers and Power Under Lois Lundberg’s Leadership : ORANGE COUNTY NEWSMAKER,1985,1985-01-07T00:00:00.000000000,LAT,power,1985-01-07T05:00Z,1,Jan 1985,1985-01-01T05:00Z
"BOOK SAYS HOWARD HUGHES TRIED TO BRIBE U.S. LEADERS, BUT AIDE CHALLENGES PROOF",1985,1985-01-17T05:00:00.000000000,NYT,says,1985-01-17T05:00Z,1,Jan 1985,1985-01-01T05:00Z
ON EVERY POLE'S LIPS: CASE OF THE MURDERED PRIEST,1985,1985-01-17T05:00:00.000000000,NYT,case,1985-01-17T05:00Z,1,Jan 1985,1985-01-01T05:00Z
"BOOK SAYS HOWARD HUGHES TRIED TO BRIBE U.S. LEADERS, BUT AIDE CHALLENGES PROOF",1985,1985-01-17T05:00:00.000000000,NYT,aide,1985-01-17T05:00Z,1,Jan 1985,1985-01-01T05:00Z
"Rep. Gillis Long, Member of Political Dynasty, Dies",1985,1985-01-21T00:00:00.000000000,LAT,political,1985-01-21T05:00Z,1,Jan 1985,1985-01-01T05:00Z
"Mr. Meese Doesn't Measure Up Eleven months have passed since Edwin Meese went before the Senate Judiciary Committee seeking confirmation as Attorney General. Though slight of legal stature, he had the warm endorsement of a popular President and seemed easily confirmable. But questions arose about his fitness for that office, serious enough to require a special investigation by an independent counsel. The counsel concluded that none of the charges warranted a criminal indictment, so the President renewed the nomination. This week the Senate returns to the crucial question: What qualifies Mr. Meese for this job?",1985,1985-01-29T05:00:00.000000000,NYT,president,1985-01-29T05:00Z,1,Jan 1985,1985-01-01T05:00Z
"Mr. Meese Doesn't Measure Up Eleven months have passed since Edwin Meese went before the Senate Judiciary Committee seeking confirmation as Attorney General. Though slight of legal stature, he had the warm endorsement of a popular President and seemed easily confirmable. But questions arose about his fitness for that office, serious enough to require a special investigation by an independent counsel. The counsel concluded that none of the charges warranted a criminal indictment, so the President renewed the nomination. This week the Senate returns to the crucial question: What qualifies Mr. Meese for this job?",1985,1985-01-29T05:00:00.000000000,NYT,senate,1985-01-29T05:00Z,1,Jan 1985,1985-01-01T05:00Z
Meese Panel to Hear Overruled Ethics Charges,1985,1985-01-29T00:00:00.000000000,LAT,panel,1985-01-29T05:00Z,1,Jan 1985,1985-01-01T05:00Z
TWP SENATE HEARINGS COMPETE FOR CABLE TIME,1985,1985-01-31T05:00:00.000000000,NYT,senate,1985-01-31T05:00Z,1,Jan 1985,1985-01-01T05:00Z
Murder Trial of Ex-Hughes Aide to Begin: Watergate Figure Claims He's Victim of Political Plot,1985,1985-02-04T00:00:00.000000000,LAT,watergate,1985-02-04T05:00Z,2,Feb 1985,1985-02-01T05:00Z
Trial Set in 10-Year-Old Beverly Hills Murder Mystery : Ex-Hughes Aide Says He’s Victim of a Political Set-Up; Prosecutor Describes Him as Con Man,1985,1985-02-04T00:00:00.000000000,LAT,says,1985-02-04T05:00Z,2,Feb 1985,1985-02-01T05:00Z
Murder Trial of Ex-Hughes Aide to Begin: Watergate Figure Claims He's Victim of Political Plot,1985,1985-02-04T00:00:00.000000000,LAT,trial,1985-02-04T05:00Z,2,Feb 1985,1985-02-01T05:00Z
Murder Trial of Ex-Hughes Aide to Begin: Watergate Figure Claims He's Victim of Political Plot,1985,1985-02-04T00:00:00.000000000,LAT,political,1985-02-04T05:00Z,2,Feb 1985,1985-02-01T05:00Z
Trial Set in 10-Year-Old Beverly Hills Murder Mystery : Ex-Hughes Aide Says He’s Victim of a Political Set-Up; Prosecutor Describes Him as Con Man,1985,1985-02-04T00:00:00.000000000,LAT,political,1985-02-04T05:00Z,2,Feb 1985,1985-02-01T05:00Z
Murder Trial of Ex-Hughes Aide to Begin: Watergate Figure Claims He's Victim of Political Plot,1985,1985-02-04T00:00:00.000000000,LAT,aide,1985-02-04T05:00Z,2,Feb 1985,1985-02-01T05:00Z
Trial Set in 10-Year-Old Beverly Hills Murder Mystery : Ex-Hughes Aide Says He’s Victim of a Political Set-Up; Prosecutor Describes Him as Con Man,1985,1985-02-04T00:00:00.000000000,LAT,aide,1985-02-04T05:00Z,2,Feb 1985,1985-02-01T05:00Z
Trial Set in 10-Year-Old Beverly Hills Murder Mystery : Ex-Hughes Aide Says He’s Victim of a Political Set-Up; Prosecutor Describes Him as Con Man,1985,1985-02-04T00:00:00.000000000,LAT,prosecutor,1985-02-04T05:00Z,2,Feb 1985,1985-02-01T05:00Z
"Two Democrats Join in Backing Meese, 12 to 6",1985,1985-02-06T00:00:00.000000000,LAT,democrats,1985-02-06T05:00Z,2,Feb 1985,1985-02-01T05:00Z
THE ONE THING DEMOCRATS AGREE ON: THEY MUST CHANGE,1985,1985-02-10T05:00:00.000000000,NYT,democrats,1985-02-10T05:00Z,2,Feb 1985,1985-02-01T05:00Z
Fund That Paid Legal Bills of Nixon Group Closed Out,1985,1985-02-12T00:00:00.000000000,LAT,nixon,1985-02-12T05:00Z,2,Feb 1985,1985-02-01T05:00Z
Nixon Campaign Fund Pays Last Debts: Watergate-Era Figures and Their Lawyers Are Beneficiaries,1985,1985-02-12 00:00:00,WaPo,campaign,1985-02-12T05:00Z,2,Feb 1985,1985-02-01T05:00Z
Ex-Fugitive Bingham Faces Trial in Deaths of 6,1985,1985-02-21T00:00:00.000000000,LAT,trial,1985-02-21T05:00Z,2,Feb 1985,1985-02-01T05:00Z
"He Sees Value in Nominee’s Good Relationship With a President : Close Ties No Liability to Atty. Gen. Choice, Smith Says",1985,1985-02-23T00:00:00.000000000,LAT,president,1985-02-23T05:00Z,2,Feb 1985,1985-02-01T05:00Z
"4 VERDICTS ON THE WESTMORELAND CASE AGAINST CBS;

THE VALUE OF A TRIAL",1985,1985-02-24T05:00:00.000000000,NYT,case,1985-02-24T05:00Z,2,Feb 1985,1985-02-01T05:00Z
"William Haddon, Crusader for Auto, Highway Safety, Dies of Kidney Failure",1985,1985-03-05T00:00:00.000000000,LAT,dies,1985-03-05T05:00Z,3,Mar 1985,1985-03-01T05:00Z
High Court Bars Limits on Spending by PACs,1985,1985-03-18T00:00:00.000000000,LAT,court,1985-03-18T05:00Z,3,Mar 1985,1985-03-01T05:00Z
Court Voids Curbs on PAC Spending: Two Conservative Groups Win Ruling Allowing Unlimited Political Outlays,1985,1985-03-19T00:00:00.000000000,LAT,political,1985-03-19T05:00Z,3,Mar 1985,1985-03-01T05:00Z
Court Voids Curbs on PAC Spending : Two Conservative Groups Win Ruling Allowing Unlimited Political Outlays,1985,1985-03-19T00:00:00.000000000,LAT,political,1985-03-19T05:00Z,3,Mar 1985,1985-03-01T05:00Z
Special Aide Weighed In Furor on Chief Judge,1985,1985-03-22T05:00:00.000000000,NYT,aide,1985-03-22T05:00Z,3,Mar 1985,1985-03-01T05:00Z
A History of Hedging Political Bets,1985,1985-03-25T05:00:00.000000000,NYT,political,1985-03-25T05:00Z,3,Mar 1985,1985-03-01T05:00Z
